point_of_origin,nearest_point,distance_in_meter
POINT (29.02401 40.98345),POINT (29.0381205 40.9852841),1574.1268302477472
POINT (29.02771 40.99716),POINT (29.0381205 40.9852841),1633.891273152228
POINT (29.02769 40.99273),POINT (29.0381205 40.9852841),1364.7574330010518
POINT (29.02588 40.99414),POINT (29.0381205 40.9852841),1607.7206531080185
POINT (29.03069 40.98324),POINT (29.0381205 40.9852841),847.2962002533701
POINT (29.02609 40.99496),POINT (29.0381205 40.9852841),1632.8924786562436
POINT (29.02852 40.99586),POINT (29.0381205 40.9852841),1481.0578148760017
POINT (29.03103 40.99567),POINT (29.0381205 40.9852841),1281.038131775204
POINT (29.02464 40.9865),POINT (29.0381205 40.9852841),1498.8155551076734
POINT (29.02716 40.99646),POINT (29.0381205 40.9852841),1631.2251945062847
POINT (29.02825 40.98352),POINT (29.0381205 40.9852841),1107.4228906875733
POINT (29.07255 40.97601),POINT (29.0609895 40.9713669),1358.7585729972773
POINT (29.02903 40.99478),POINT (29.0381205 40.9852841),1367.7512578459784
POINT (29.03338 40.98243),POINT (29.0381205 40.9852841),594.4345912461943
POINT (29.02945 40.98522),POINT (29.0381205 40.9852841),961.0266153696006
POINT (29.02686 40.99672),POINT (29.0381205 40.9852841),1672.8943024708913
POINT (29.02502 40.98307),POINT (29.0381205 40.9852841),1467.940897793233
POINT (29.03645 40.99526),POINT (29.0381205 40.9852841),989.1745113691356
POINT (29.02964 40.98476),POINT (29.0381205 40.9852841),941.3327836615252
POINT (29.02817000000001 40.98301),POINT (29.0381205 40.9852841),1124.9026602013384
POINT (29.04632 40.99233),POINT (29.04693296500005 40.98701972100001),521.638559246284
POINT (29.02616 40.99663),POINT (29.01217945 41.0053215),1765.8034031785098
POINT (29.02533 40.98144),POINT (29.0381205 40.9852841),1466.270459326361
POINT (29.02497 40.98629),POINT (29.0381205 40.9852841),1460.842346624659
POINT (29.06003 40.98315),POINT (29.06724095 40.98946395),1008.3747470790083
POINT (29.02707 40.99539),POINT (29.0381205 40.9852841),1571.3585077477433
POINT (29.02825 40.98668),POINT (29.0381205 40.9852841),1102.427203374452
POINT (29.06245 40.99477),POINT (29.06724095 40.98946395),740.9095331101165
POINT (29.02782 40.99795),POINT (29.0381205 40.9852841),1680.9437276556705
POINT (29.02798 40.98788),POINT (29.0381205 40.9852841),1152.0286471953102
POINT (29.02783 40.98661),POINT (29.0381205 40.9852841),1147.8501788205642
POINT (29.02665 40.99577),POINT (29.0381205 40.9852841),1630.8328542456986
POINT (29.02057000000001 40.9859),POINT (29.0381205 40.9852841),1946.1565733065722
POINT (29.02265 40.9846),POINT (29.0381205 40.9852841),1715.9868585697639
POINT (29.04155 40.98754),POINT (29.0398008 40.98414015),383.72709066755186
POINT (29.06265 40.99485),POINT (29.06724095 40.98946395),730.7574585199312
POINT (29.02995 40.99403),POINT (29.0381205 40.9852841),1243.3195171163807
POINT (29.05727000000001 40.99635),POINT (29.0550429 41.0006797),488.5933053162963
POINT (29.02385 40.98715),POINT (29.0381205 40.9852841),1592.0979703181354
POINT (29.02871 40.99668),POINT (29.0381205 40.9852841),1523.1891631314456
POINT (29.04072 40.99931),POINT (29.0428689 41.0072355),807.849773178891
POINT (29.02606 40.99577),POINT (29.0381205 40.9852841),1682.3119272155145
POINT (29.02807 40.99264),POINT (29.0381205 40.9852841),1324.5044500830252
POINT (29.03367 41.00464),POINT (29.0428689 41.0072355),1050.448276741055
POINT (29.05691 40.994),POINT (29.0550429 41.0006797),682.6353004684456
POINT (29.02202 40.98079),POINT (29.0381205 40.9852841),1837.4314651312316
POINT (29.05461 40.99005),POINT (29.04693296500005 40.98701972100001),900.6232340042438
POINT (29.0268 40.9856),POINT (29.0381205 40.9852841),1255.0996061333701
POINT (29.06376 40.98608),POINT (29.06724095 40.98946395),507.38426277152627
POINT (29.02522 40.98459),POINT (29.0381205 40.9852841),1431.4411793810991
POINT (29.02612 40.98282),POINT (29.0381205 40.9852841),1351.5746094558135
POINT (29.02626 40.98276),POINT (29.0381205 40.9852841),1337.369142371623
POINT (29.02474 40.98263),POINT (29.0381205 40.9852841),1505.410955847919
POINT (29.06033 40.99373),POINT (29.06724095 40.98946395),871.3863082428331
POINT (29.02687 40.98388),POINT (29.0381205 40.9852841),1254.442138170982
POINT (29.02178 40.98406),POINT (29.0381205 40.9852841),1815.040926816401
POINT (29.06206 40.9814),POINT (29.06724095 40.98946395),972.8175731631733
POINT (29.02865 40.99556),POINT (29.0381205 40.9852841),1450.4207419297702
POINT (29.04741 40.98401),POINT (29.04693296500005 40.98701972100001),297.86094210140135
POINT (29.08012 40.97604000000001),POINT (29.0842411 40.9815672),705.8554369695528
POINT (29.06739 40.97807),POINT (29.0609895 40.9713669),964.0187014085485
POINT (29.02771 40.98255),POINT (29.0381205 40.9852841),1184.1976940461716
POINT (29.06782 40.97652),POINT (29.0609895 40.9713669),908.2733829938012
POINT (29.03162 40.98933),POINT (29.0381205 40.9852841),821.2305422436814
POINT (29.07794 40.97277),POINT (29.0763525 40.9626436),1001.5488779777208
POINT (29.02927 40.98809),POINT (29.0381205 40.9852841),1018.3209258592902
POINT (29.03961 40.99509000000001),POINT (29.0381205 40.9852841),969.2813977462747
POINT (29.03136 40.99951),POINT (29.0428689 41.0072355),1481.0187765292717
POINT (29.09903 40.95891),POINT (29.08519469200007 40.95789641000005),1536.6394861521378
POINT (29.0313 40.99629),POINT (29.0381205 40.9852841),1311.7749772141542
POINT (29.02924 40.99747),POINT (29.0381205 40.9852841),1542.001838831532
POINT (29.03003 40.99388),POINT (29.0381205 40.9852841),1226.8581110780383
POINT (29.02417 40.98481),POINT (29.0381205 40.9852841),1546.911023647578
POINT (29.02944 40.99614),POINT (29.0381205 40.9852841),1429.6329082593913
POINT (29.02506 40.98819),POINT (29.0381205 40.9852841),1474.992861272353
POINT (29.031 40.99155),POINT (29.0381205 40.9852841),997.6806218364419
POINT (29.07288 40.96304),POINT (29.0763525 40.9626436),386.8119389664252
POINT (29.0493 40.98639),POINT (29.04693296500005 40.98701972100001),269.42736810814813
POINT (29.03237 41.00043),POINT (29.0428689 41.0072355),1339.221829063457
POINT (29.06021 40.98967),POINT (29.06724095 40.98946395),779.5463884828213
