,centroid,origin_geometry,distance_origin_to_centroid,geometry
7108,POINT (29.0004588 41.0487174),POINT (29.01226 41.0465),1325.719005464703,POINT (29.01226 41.0465)
7109,POINT (28.99561331400002 41.05553430600003),POINT (28.99461 41.05722),198.361850926251,POINT (28.99461 41.05722)
7110,POINT (29.0084154 41.0687452),POINT (29.01145 41.06423),553.7606210356116,POINT (29.01145 41.06423)
7111,POINT (28.9967448 41.0652149),POINT (28.99779 41.06107),420.1706735206404,POINT (28.99779 41.06107)
7112,POINT (28.9780884 41.0317305),POINT (28.98023 41.0355),437.3815763826246,POINT (28.98023 41.0355)
7113,POINT (28.9780884 41.0317305),POINT (28.98109 41.03519),473.65876897533474,POINT (28.98109 41.03519)
7114,POINT (29.0550429 41.0006797),POINT (29.05639 41.00319),286.458191851483,POINT (29.05639 41.00319)
7115,POINT (28.99561331400002 41.05553430600003),POINT (28.99597 41.05552),39.55811080788605,POINT (28.99597 41.05552)
7116,POINT (29.0862389 40.992999),POINT (29.07991 40.99103),727.2004318554488,POINT (29.07991 40.99103)
7117,POINT (29.03867389500005 41.02383388600003),POINT (29.03142 41.0329),1194.2627238143498,POINT (29.03142 41.0329)
7118,POINT (28.9780884 41.0317305),POINT (28.98093 41.03511),455.70965610588945,POINT (28.98093 41.03511)
7119,POINT (28.7214144 40.9813361),POINT (28.70473 40.99754),2434.3323079746947,POINT (28.70473 40.99754)
7120,POINT (28.9821093 41.0412067),POINT (28.98079 41.03687),447.2195409026037,POINT (28.98079 41.03687)
7121,POINT (28.7214144 40.9813361),POINT (28.69456 41.00222),3608.6552519618,POINT (28.69456 41.00222)
7122,POINT (29.0004588 41.0487174),POINT (28.99872 41.04442),460.9565983493455,POINT (28.99872 41.04442)
7123,POINT (28.8727842 40.9775523),POINT (28.87608 40.97507),438.2661377300211,POINT (28.87608 40.97507)
7124,POINT (29.0381205 40.9852841),POINT (29.02735 40.9868),1202.8601391660734,POINT (29.02735 40.9868)
7125,POINT (28.95731345 41.01471045),POINT (28.97735 41.00924000000001),2283.8694699265707,POINT (28.97735 41.00924000000001)
7126,POINT (28.9780884 41.0317305),POINT (28.9769 41.03324),197.46491606394846,POINT (28.9769 41.03324)
7127,POINT (28.7965411 41.0508405),POINT (28.80522 41.06386),1593.980990021034,POINT (28.80522 41.06386)
7128,POINT (28.9780884 41.0317305),POINT (28.97086 41.02848),861.5247982760749,POINT (28.97086 41.02848)
7129,POINT (29.0004588 41.0487174),POINT (29.01148 41.0436),1319.3852467506192,POINT (29.01148 41.0436)
7130,POINT (28.99013805 41.03554045),POINT (28.98663 41.03337),442.62274752394995,POINT (28.98663 41.03337)
7131,POINT (29.1211856 40.9878653),POINT (29.12242 40.98388),411.29081983772386,POINT (29.12242 40.98388)
7132,POINT (28.9868253 41.0523695),POINT (28.98735 41.0547),234.43723835339605,POINT (28.98735 41.0547)
7133,POINT (29.0636872 40.86833729999999),POINT (29.06439 40.8821),1342.4569332072817,POINT (29.06439 40.8821)
7134,POINT (28.656984 41.013361),POINT (28.68253 41.00876),2866.768286387592,POINT (28.68253 41.00876)
7135,POINT (28.97870225 41.05463435),POINT (28.98033 41.05285),250.57856496232844,POINT (28.98033 41.05285)
7136,POINT (28.9796001 41.03029625),POINT (28.9838 41.02825),506.41522920097214,POINT (28.9838 41.02825)
7137,POINT (29.0381205 40.9852841),POINT (29.03066 40.98974000000001),933.8844481762476,POINT (29.03066 40.98974000000001)
7138,POINT (28.9868253 41.0523695),POINT (28.98674 41.05469),226.33329043239024,POINT (28.98674 41.05469)
7139,POINT (29.016612 41.066644),POINT (29.02215 41.05335),1433.2047505510996,POINT (29.02215 41.05335)
7140,POINT (28.7214144 40.9813361),POINT (28.713 40.99274000000001),1452.9727598959228,POINT (28.713 40.99274000000001)
7141,POINT (29.016612 41.066644),POINT (29.02668 41.05432),1639.0964754963775,POINT (29.02668 41.05432)
7142,POINT (29.0004588 41.0487174),POINT (29.00065 41.0484),37.49090925975233,POINT (29.00065 41.0484)
7143,POINT (28.9821093 41.0412067),POINT (28.98012 41.03648),510.69596180427556,POINT (28.98012 41.03648)
7144,POINT (29.256068 40.881102),POINT (29.73385 41.15497),59244.94622874282,POINT (29.73385 41.15497)
7145,POINT (28.9796001 41.03029625),POINT (28.98292 41.0337),495.41193705151784,POINT (28.98292 41.0337)
7146,POINT (28.9780884 41.0317305),POINT (28.98131 41.03364000000001),402.6522581649313,POINT (28.98131 41.03364000000001)
7147,POINT (28.95731345 41.01471045),POINT (28.95803 41.01123),348.4408522830066,POINT (28.95803 41.01123)
7148,POINT (28.99013805 41.03554045),POINT (28.9912 41.03513),124.31220010247355,POINT (28.9912 41.03513)
7149,POINT (28.9780884 41.0317305),POINT (28.97283 41.03258),588.6680591877131,POINT (28.97283 41.03258)
7150,POINT (29.12400894000007 40.93558331700007),POINT (29.15641 40.91313),4203.674138003313,POINT (29.15641 40.91313)
7151,POINT (29.12400894000007 40.93558331700007),POINT (29.15841 40.91335),4383.952743143949,POINT (29.15841 40.91335)
7152,POINT (29.016612 41.066644),POINT (29.02308 41.04895),1866.8846053527554,POINT (29.02308 41.04895)
7153,POINT (28.9780884 41.0317305),POINT (28.97317 41.03218),546.890150824565,POINT (28.97317 41.03218)
7154,POINT (29.01134024300007 41.08607120700003),POINT (29.00403 41.07967),1022.4782740945724,POINT (29.00403 41.07967)
7155,POINT (28.9780884 41.0317305),POINT (28.98105 41.03357000000001),374.0152411925753,POINT (28.98105 41.03357000000001)
7156,POINT (28.9892825 41.0616722),POINT (28.99212 41.05908),403.3812255412362,POINT (28.99212 41.05908)
7157,POINT (28.99013805 41.03554045),POINT (28.99074 41.03588),74.47192656624277,POINT (28.99074 41.03588)
7158,POINT (29.05480284200007 41.16968134000007),POINT (29.05691 41.12016),4828.360619534346,POINT (29.05691 41.12016)
7159,POINT (29.03867389500005 41.02383388600003),POINT (29.03067 41.03195),1188.2647930036158,POINT (29.03067 41.03195)
7160,POINT (29.0381205 40.9852841),POINT (29.029 40.9904),1127.0373215778661,POINT (29.029 40.9904)
7161,POINT (28.9821093 41.0412067),POINT (28.98325 41.0354),579.844133514302,POINT (28.98325 41.0354)
7162,POINT (29.0428689 41.0072355),POINT (29.04608 41.00679),358.54229963538677,POINT (29.04608 41.00679)
7163,POINT (28.9796001 41.03029625),POINT (28.97664 41.02653),492.31040817366755,POINT (28.97664 41.02653)
7164,POINT (28.24890332700005 41.07391090200008),POINT (28.19226 41.09015),6476.61403031742,POINT (28.19226 41.09015)
7165,POINT (28.9868253 41.0523695),POINT (28.9832 41.04807),580.5282504980959,POINT (28.9832 41.04807)
7166,POINT (28.8651574 40.9963309),POINT (28.85642 41.0002),1039.3755281416272,POINT (28.85642 41.0002)
7167,POINT (28.95731345 41.01471045),POINT (28.96686 41.00238),1601.2913034620078,POINT (28.96686 41.00238)
7168,POINT (29.07273431600004 41.00658345600004),POINT (29.07861 41.01358),942.4455769026364,POINT (29.07861 41.01358)
7169,POINT (28.9821093 41.0412067),POINT (28.98229000000001 41.03813),300.5097777605194,POINT (28.98229000000001 41.03813)
7170,POINT (29.0545995 40.9745877),POINT (29.05185 40.97236),374.083534561245,POINT (29.05185 40.97236)
7171,POINT (28.656984 41.013361),POINT (28.67573 41.01781),2122.6523468314917,POINT (28.67573 41.01781)
7172,POINT (29.03654855 41.07449),POINT (29.04712 41.08765),1736.618562307068,POINT (29.04712 41.08765)
7173,POINT (29.1013868 41.0943323),POINT (29.08883 41.10516),1745.8722720074127,POINT (29.08883 41.10516)
7174,POINT (28.9796001 41.03029625),POINT (28.97632 41.02824),415.1266462103705,POINT (28.97632 41.02824)
7175,POINT (28.9780884 41.0317305),POINT (28.97279 41.02887),650.0664807314186,POINT (28.97279 41.02887)
7176,POINT (28.93311846700005 41.01505125600005),POINT (28.92344000000001 41.00518),1441.2235021330737,POINT (28.92344000000001 41.00518)
7177,POINT (28.9780884 41.0317305),POINT (28.97508 41.03673),590.4221592675224,POINT (28.97508 41.03673)
7178,POINT (28.98894300000007 41.05008799900003),POINT (28.98774 41.05028),134.64158117994845,POINT (28.98774 41.05028)
7179,POINT (29.0381205 40.9852841),POINT (29.03778 40.98532),37.90144184972489,POINT (29.03778 40.98532)
7180,POINT (29.01134024300007 41.08607120700003),POINT (28.99806 41.10793),2588.941722845465,POINT (28.99806 41.10793)
7181,POINT (28.9995352 41.0557256),POINT (29.00093 41.05916),368.62643874906036,POINT (29.00093 41.05916)
7182,POINT (29.03654855 41.07449),POINT (29.04628 41.08761),1672.2367459258255,POINT (29.04628 41.08761)
7183,POINT (28.95731345 41.01471045),POINT (28.97046 41.00494000000001),1740.722934979903,POINT (28.97046 41.00494000000001)
7184,POINT (28.9780884 41.0317305),POINT (28.97876 41.032),78.9350280751998,POINT (28.97876 41.032)
7185,POINT (28.9996767 41.07080525),POINT (28.99933 41.07515),425.0901094623761,POINT (28.99933 41.07515)
7186,POINT (29.0346424 41.0199689),POINT (29.02097 41.02397),1564.7173079867146,POINT (29.02097 41.02397)
7187,POINT (28.99561331400002 41.05553430600003),POINT (28.99463 41.05552),108.99519493271316,POINT (28.99463 41.05552)
7188,POINT (28.24890332700005 41.07391090200008),POINT (28.1696 41.15585),11914.139095192246,POINT (28.1696 41.15585)
7189,POINT (29.0346424 41.0199689),POINT (29.0183 41.02775),1963.5329041165446,POINT (29.0183 41.02775)
7190,POINT (28.9780884 41.0317305),POINT (28.97363 41.03618),657.4491636843476,POINT (28.97363 41.03618)
7191,POINT (29.017713 41.0877267),POINT (29.01706 41.11124),2291.869849949253,POINT (29.01706 41.11124)
7192,POINT (28.9839321 41.0685933),POINT (28.98507 41.0674),171.55123462433767,POINT (28.98507 41.0674)
7193,POINT (28.6558715 41.0035576),POINT (28.66766 40.98316),2383.87458365798,POINT (28.66766 40.98316)
7194,POINT (28.9936129 41.0679197),POINT (28.99237 41.07088),319.67306392499955,POINT (28.99237 41.07088)
7195,POINT (28.9780884 41.0317305),POINT (28.98233 41.03535),587.7440614067295,POINT (28.98233 41.03535)
7196,POINT (29.0381205 40.9852841),POINT (29.03109000000001 40.99285),1072.5333784615427,POINT (29.03109000000001 40.99285)
7197,POINT (29.0381205 40.9852841),POINT (29.02683 40.99222),1422.1290165009252,POINT (29.02683 40.99222)
7198,POINT (28.9796001 41.03029625),POINT (28.97416 41.02594000000001),737.4339792932694,POINT (28.97416 41.02594000000001)
7199,POINT (29.04693296500005 40.98701972100001),POINT (29.04746 40.98565),145.63228003753423,POINT (29.04746 40.98565)
7200,POINT (28.9821093 41.0412067),POINT (28.98482000000001 41.04526),496.2859152287183,POINT (28.98482000000001 41.04526)
7201,POINT (28.95731345 41.01471045),POINT (28.97253 41.00187),2100.199300383582,POINT (28.97253 41.00187)
7202,POINT (28.9796001 41.03029625),POINT (28.98119 41.00664),2312.1986978951018,POINT (28.98119 41.00664)
7203,POINT (29.0381205 40.9852841),POINT (29.02853 40.98499),1063.3616371963928,POINT (29.02853 40.98499)
7204,POINT (29.0004588 41.0487174),POINT (29.00235 41.04733),249.4241779906118,POINT (29.00235 41.04733)
7205,POINT (28.9796001 41.03029625),POINT (28.98204 41.03163),300.0443261054543,POINT (28.98204 41.03163)
7206,POINT (29.0004588 41.0487174),POINT (28.9992 41.04278),595.1203849732501,POINT (28.9992 41.04278)
7207,POINT (28.6281981 41.0161145),POINT (28.60635 40.99671),3076.42935513524,POINT (28.60635 40.99671)
7208,POINT (29.016612 41.066644),POINT (29.02498 41.05281),1636.0036435328125,POINT (29.02498 41.05281)
7209,POINT (29.256068 40.881102),POINT (29.59056 41.15102),45394.73426912182,POINT (29.59056 41.15102)
7210,POINT (29.06083285 41.0306245),POINT (29.05331 41.04688),1789.2105765681267,POINT (29.05331 41.04688)
7211,POINT (29.016612 41.066644),POINT (29.02125 41.05062),1643.5373844895173,POINT (29.02125 41.05062)
7212,POINT (29.0346424 41.0199689),POINT (29.02088 41.02824),1725.0890121776356,POINT (29.02088 41.02824)
7213,POINT (28.95731345 41.01471045),POINT (28.95387 41.011),525.8183163384323,POINT (28.95387 41.011)
7214,POINT (28.95731345 41.01471045),POINT (28.95538 41.01),506.7173963257421,POINT (28.95538 41.01)
7215,POINT (28.9899423 41.06849260000001),POINT (28.99254 41.07311),534.1850835038027,POINT (28.99254 41.07311)
7216,POINT (28.95731345 41.01471045),POINT (28.97377 41.0037),2116.2727455257054,POINT (28.97377 41.0037)
7217,POINT (28.9796001 41.03029625),POINT (28.98064 41.03076),123.80236842118242,POINT (28.98064 41.03076)
7218,POINT (29.05480284200007 41.16968134000007),POINT (29.08851 41.15014),4192.639555339861,POINT (29.08851 41.15014)
7219,POINT (28.6281981 41.0161145),POINT (28.60646 40.99643),3083.861133601158,POINT (28.60646 40.99643)
7220,POINT (29.230989 40.91497455),POINT (29.18366 40.89403),5627.4163179123925,POINT (29.18366 40.89403)
7221,POINT (28.9796001 41.03029625),POINT (28.9807 41.03197),203.64064851023562,POINT (28.9807 41.03197)
7222,POINT (29.00218711700007 41.06914646600006),POINT (29.00216 41.07149),228.36639578404714,POINT (29.00216 41.07149)
7223,POINT (29.06083285 41.0306245),POINT (29.04521 41.04432),2185.723571790601,POINT (29.04521 41.04432)
7224,POINT (28.9780884 41.0317305),POINT (28.97528 41.03827),709.2935278544072,POINT (28.97528 41.03827)
7225,POINT (29.0381205 40.9852841),POINT (29.02681 40.9954),1594.5250382829372,POINT (29.02681 40.9954)
7226,POINT (29.0636872 40.86833729999999),POINT (29.12674 40.87009000000001),6990.687018094479,POINT (29.12674 40.87009000000001)
7227,POINT (28.9780884 41.0317305),POINT (28.97468 41.03227),381.41293962273306,POINT (28.97468 41.03227)
7228,POINT (28.9780884 41.0317305),POINT (28.97053 41.0298),858.6069994744144,POINT (28.97053 41.0298)
7229,POINT (29.1087565 40.9856041),POINT (29.10583 40.99163),670.26407618103,POINT (29.10583 40.99163)
7230,POINT (28.95731345 41.01471045),POINT (28.97216 41.00345),1977.982336545294,POINT (28.97216 41.00345)
7231,POINT (28.99013805 41.03554045),POINT (28.98554 41.03292),570.0269781366404,POINT (28.98554 41.03292)
7232,POINT (29.0381205 40.9852841),POINT (29.0348 40.99636),1139.891863318584,POINT (29.0348 40.99636)
7233,POINT (28.9780884 41.0317305),POINT (28.97317 41.03234000000001),548.3596563204665,POINT (28.97317 41.03234000000001)
7234,POINT (28.9821093 41.0412067),POINT (28.98502 41.04445),451.64034079115476,POINT (28.98502 41.04445)
7235,POINT (28.9458539 41.0123804),POINT (28.94641 41.01579),338.06587859634993,POINT (28.94641 41.01579)
7236,POINT (29.02571553100006 41.07891799500004),POINT (29.02506 41.08069),187.2876072752218,POINT (29.02506 41.08069)
7237,POINT (29.03654855 41.07449),POINT (29.04348 41.08124),1011.1733686408975,POINT (29.04348 41.08124)
7238,POINT (28.9780884 41.0317305),POINT (28.97058 41.03453),875.783142109275,POINT (28.97058 41.03453)
7239,POINT (28.9796001 41.03029625),POINT (28.98045 41.03058),98.17423420180951,POINT (28.98045 41.03058)
7240,POINT (29.0381205 40.9852841),POINT (29.03113 40.98377),788.7131755793345,POINT (29.03113 40.98377)
7241,POINT (28.7214144 40.9813361),POINT (28.74239 40.97899),2336.024271303463,POINT (28.74239 40.97899)
7242,POINT (28.93311846700005 41.01505125600005),POINT (28.93213 41.00447),1037.4945575199229,POINT (28.93213 41.00447)
7243,POINT (29.03654855 41.07449),POINT (29.04183 41.08822),1459.8359928918496,POINT (29.04183 41.08822)
7244,POINT (29.0004588 41.0487174),POINT (29.00077000000001 41.04549),316.35840524572666,POINT (29.00077000000001 41.04549)
7245,POINT (28.93311846700005 41.01505125600005),POINT (28.9256 41.01403),839.2348118589509,POINT (28.9256 41.01403)
7246,POINT (29.0428689 41.0072355),POINT (29.04156 41.00639),166.81763738265394,POINT (29.04156 41.00639)
7247,POINT (29.01134024300007 41.08607120700003),POINT (28.9937 41.09459),2124.067136617806,POINT (28.9937 41.09459)
7248,POINT (29.0004588 41.0487174),POINT (29.00258 41.04785),249.8348907872545,POINT (29.00258 41.04785)
7249,POINT (28.9459883 41.0693131),POINT (28.94875 41.05546),1384.767571336269,POINT (28.94875 41.05546)
7250,POINT (29.0004588 41.0487174),POINT (29.00174 41.04663),248.05852324889167,POINT (29.00174 41.04663)
7251,POINT (28.9821093 41.0412067),POINT (28.98179 41.03714),397.90056016183803,POINT (28.98179 41.03714)
7252,POINT (28.9821093 41.0412067),POINT (28.9859 41.04391),495.9087508841136,POINT (28.9859 41.04391)
7253,POINT (29.0609895 40.9713669),POINT (29.06309000000001 40.96677),504.570649738606,POINT (29.06309000000001 40.96677)
7254,POINT (28.96747055 41.0711126),POINT (28.96709 41.06618),482.62503292735937,POINT (28.96709 41.06618)
7255,POINT (29.0004588 41.0487174),POINT (29.00699 41.04354),882.3265448034156,POINT (29.00699 41.04354)
7256,POINT (29.03654855 41.07449),POINT (29.05242 41.10522),3471.6993307786693,POINT (29.05242 41.10522)
7257,POINT (29.111199 40.995759),POINT (29.10731 40.99293),511.49514180620395,POINT (29.10731 40.99293)
7258,POINT (28.9459883 41.0693131),POINT (28.94573 41.05298),1592.5653816271347,POINT (28.94573 41.05298)
7259,POINT (28.6717497 41.05648),POINT (28.67807 41.04153),1620.467467271482,POINT (28.67807 41.04153)
7260,POINT (28.7214144 40.9813361),POINT (28.69333 41.0009),3652.770794144498,POINT (28.69333 41.0009)
7261,POINT (29.0004588 41.0487174),POINT (29.00785 41.04582),866.488681016475,POINT (29.00785 41.04582)
7262,POINT (28.9796001 41.03029625),POINT (28.98311 41.03486),590.8933500617753,POINT (28.98311 41.03486)
7263,POINT (29.0381205 40.9852841),POINT (29.0276 40.98363),1177.1325240693375,POINT (29.0276 40.98363)
7264,POINT (28.8686007 40.9850839),POINT (28.86725 40.98847),362.69317201479953,POINT (28.86725 40.98847)
7265,POINT (28.656984 41.013361),POINT (28.67059 41.00905),1565.7328537115643,POINT (28.67059 41.00905)
7266,POINT (28.9821093 41.0412067),POINT (28.98258 41.04447),322.2771037001844,POINT (28.98258 41.04447)
7267,POINT (28.9736036 41.0620394),POINT (28.9785 41.06407),577.6534519451692,POINT (28.9785 41.06407)
7268,POINT (29.0178818 41.0876828),POINT (29.0321 41.10937),2635.6784277533743,POINT (29.0321 41.10937)
7269,POINT (28.9995352 41.0557256),POINT (29.00301 41.05942),527.1698073766987,POINT (29.00301 41.05942)
7270,POINT (28.892241 41.0075534),POINT (28.89467 41.00891),299.97663944934925,POINT (28.89467 41.00891)
7271,POINT (29.0001178 41.0527306),POINT (29.00715 41.05456),799.5421035122972,POINT (29.00715 41.05456)
7272,POINT (28.9821093 41.0412067),POINT (28.98396 41.03863),324.24171051580345,POINT (28.98396 41.03863)
7273,POINT (28.99013805 41.03554045),POINT (28.98878 41.032),376.4173627326001,POINT (28.98878 41.032)
7274,POINT (29.0004588 41.0487174),POINT (28.99861 41.04244),645.0770338553559,POINT (28.99861 41.04244)
7275,POINT (29.05480284200007 41.16968134000007),POINT (29.04713 41.13831),3171.4383789771287,POINT (29.04713 41.13831)
7276,POINT (28.9459883 41.0693131),POINT (28.94956 41.06668),471.81006369713657,POINT (28.94956 41.06668)
7277,POINT (28.9283365 41.035788),POINT (28.92137 41.05447),1978.5499135600462,POINT (28.92137 41.05447)
